# r(Ang) g(r) at T=300K
0.0400 0.0000
0.1200 0.0000
0.2000 0.0000
0.2800 0.0000
0.3600 0.0000
0.4400 0.0000
0.5200 0.0000
0.6000 0.0000
0.6800 0.0000
0.7600 0.0000
0.8400 0.0000
0.9200 0.0000
1.0000 0.0000
1.0800 0.0000
1.1600 0.0000
1.2400 0.0000
1.3200 0.0000
1.4000 0.0000
1.4800 0.0000
1.5600 0.0000
1.6400 0.0000
1.7200 0.0000
1.8000 0.0000
1.8800 0.0000
1.9600 0.0000
2.0400 0.0000
2.1200 0.0000
2.2000 0.0000
2.2800 0.1674
2.3600 1.0936
2.4400 4.1289
2.5200 6.5771
2.6000 5.5028
2.6800 2.4230
2.7600 1.3422
2.8400 0.2967
2.9200 0.0510
3.0000 0.0000
3.0800 0.0000
3.1600 0.0000
3.2400 0.0207
3.3200 0.1184
3.4000 0.4140
3.4800 0.7545
3.5600 1.2874
3.6400 1.2150
3.7200 0.8646
3.8000 0.4972
3.8800 0.1879
3.9600 0.0416
4.0400 0.0533
4.1200 0.1538
4.2000 0.7523
4.2800 1.9477
4.3600 3.1243
4.4400 3.7742
4.5200 2.5556
4.6000 1.3777
4.6800 0.4370
4.7600 0.2208
4.8400 0.1393
4.9200 0.4404
5.0000 1.0094
5.0800 1.3994
5.1600 1.1276
5.2400 0.7606
5.3200 0.3920
5.4000 0.3059
5.4800 0.4636
5.5600 1.0978
5.6400 1.6619
5.7200 0.9242
5.8000 0.1293
5.8800 0.0063
5.9600 0.0367
6.0400 0.1610
6.1200 0.3253
6.2000 0.5094
6.2800 0.6068
6.3600 0.4948
6.4400 0.3515
6.5200 0.6909
6.6000 1.4633
6.6800 2.0087
6.7600 1.4187
6.8400 0.5580
6.9200 0.0863
7.0000 0.0133
7.0800 0.0000
7.1600 0.0000
7.2400 0.0000
7.3200 0.0081
7.4000 0.1033
7.4800 0.2177
7.5600 0.2017
7.6400 0.0932
7.7200 0.0000
7.8000 0.0000
7.8800 0.0000
7.9600 0.0000
