# r(Ang) g(r) at T=1600K
0.0400 0.0000
0.1200 0.0000
0.2000 0.0000
0.2800 0.0000
0.3600 0.0000
0.4400 0.0000
0.5200 0.0000
0.6000 0.0000
0.6800 0.0000
0.7600 0.0000
0.8400 0.0000
0.9200 0.0000
1.0000 0.0000
1.0800 0.0000
1.1600 0.0000
1.2400 0.0000
1.3200 0.0000
1.4000 0.0000
1.4800 0.0000
1.5600 0.0000
1.6400 0.0000
1.7200 0.0000
1.8000 0.0000
1.8800 0.0000
1.9600 0.0566
2.0400 0.0000
2.1200 0.5324
2.2000 0.7191
2.2800 1.9668
2.3600 2.4216
2.4400 3.5443
2.5200 2.7747
2.6000 2.6066
2.6800 2.3625
2.7600 1.8848
2.8400 1.0249
2.9200 0.6889
3.0000 0.5318
3.0800 0.4357
3.1600 0.3486
3.2400 0.4766
3.3200 0.5132
3.4000 0.5081
3.4800 0.4311
3.5600 0.6523
3.6400 0.5418
3.7200 0.4402
3.8000 0.5574
3.8800 0.7514
3.9600 0.6936
4.0400 0.8797
4.1200 1.1663
4.2000 1.2826
4.2800 1.5439
4.3600 1.7853
4.4400 1.6774
4.5200 1.6398
4.6000 1.3160
4.6800 0.9933
4.7600 1.1234
4.8400 1.0308
4.9200 0.9257
5.0000 0.7571
5.0800 0.8093
5.1600 0.8579
5.2400 0.9825
5.3200 0.8455
5.4000 0.9027
5.4800 1.0215
5.5600 0.8726
5.6400 0.8070
5.7200 0.5585
5.8000 0.2910
5.8800 0.2957
5.9600 0.2756
6.0400 0.2564
6.1200 0.3485
6.2000 0.5037
6.2800 0.5627
6.3600 0.8014
6.4400 0.9704
6.5200 1.0286
6.6000 1.0288
6.6800 0.8971
6.7600 0.7855
6.8400 0.4883
6.9200 0.3634
7.0000 0.2176
7.0800 0.1345
7.1600 0.0891
7.2400 0.1038
7.3200 0.0853
7.4000 0.1311
7.4800 0.0817
7.5600 0.0723
7.6400 0.0485
7.7200 0.0292
7.8000 0.0393
7.8800 0.0526
7.9600 0.0996
