# r(Ang) g(r) at T=2500K
0.0400 0.0000
0.1200 0.0000
0.2000 0.0000
0.2800 0.0000
0.3600 0.0000
0.4400 0.0000
0.5200 0.0000
0.6000 0.0000
0.6800 0.0000
0.7600 0.0000
0.8400 0.0000
0.9200 0.0000
1.0000 0.0000
1.0800 0.0000
1.1600 0.0000
1.2400 0.0000
1.3200 0.0000
1.4000 0.0000
1.4800 0.0000
1.5600 0.0000
1.6400 0.0000
1.7200 0.0000
1.8000 0.0000
1.8800 0.0000
1.9600 0.1132
2.0400 0.3659
2.1200 0.8712
2.2000 1.5731
2.2800 2.0505
2.3600 2.9684
2.4400 2.3385
2.5200 2.0553
2.6000 2.0274
2.6800 1.7264
2.7600 1.6563
2.8400 1.1867
2.9200 0.8420
3.0000 0.7010
3.0800 0.8485
3.1600 0.6100
3.2400 0.4352
3.3200 0.6118
3.4000 0.5646
3.4800 0.5389
3.5600 0.5150
3.6400 0.5418
3.7200 0.8804
3.8000 0.6026
3.8800 0.7948
3.9600 0.9156
4.0400 0.8664
4.1200 1.1278
4.2000 1.2703
4.2800 1.1282
4.3600 1.2474
4.4400 1.1808
4.5200 1.4482
4.6000 1.3880
4.6800 1.4303
4.7600 1.0946
4.8400 1.2352
4.9200 1.1054
5.0000 1.0704
5.0800 0.9442
5.1600 0.9560
5.2400 0.8636
5.3200 0.9224
5.4000 0.7610
5.4800 0.8114
5.5600 0.7812
5.6400 0.6497
5.7200 0.5918
5.8000 0.5820
5.8800 0.5474
5.9600 0.6063
6.0400 0.5784
6.1200 0.6622
6.2000 0.6339
6.2800 0.7006
6.3600 0.8014
6.4400 0.6872
6.5200 0.7216
6.6000 0.6043
6.6800 0.5851
6.7600 0.4237
6.8400 0.4092
6.9200 0.3907
7.0000 0.3552
7.0800 0.3125
7.1600 0.2079
7.2400 0.1287
7.3200 0.1177
7.4000 0.1192
7.4800 0.1167
7.5600 0.0837
7.6400 0.0895
7.7200 0.0694
7.8000 0.0501
7.8800 0.1296
7.9600 0.1167
