# r(Ang) g(r) at T=2000K
0.0400 0.0000
0.1200 0.0000
0.2000 0.0000
0.2800 0.0000
0.3600 0.0000
0.4400 0.0000
0.5200 0.0000
0.6000 0.0000
0.6800 0.0000
0.7600 0.0000
0.8400 0.0000
0.9200 0.0000
1.0000 0.0000
1.0800 0.0000
1.1600 0.0000
1.2400 0.0000
1.3200 0.0000
1.4000 0.0000
1.4800 0.0000
1.5600 0.0000
1.6400 0.0000
1.7200 0.0000
1.8000 0.0000
1.8800 0.0000
1.9600 0.0566
2.0400 0.2614
2.1200 0.5324
2.2000 1.0787
2.2800 1.9249
2.3600 2.6950
2.4400 3.1423
2.5200 2.9803
2.6000 2.2204
2.6800 1.8173
2.7600 1.6278
2.8400 1.2946
2.9200 0.6378
3.0000 0.6526
3.0800 0.5504
3.1600 0.4793
3.2400 0.4145
3.3200 0.4342
3.4000 0.5646
3.4800 0.4671
3.5600 0.7038
3.6400 0.4762
3.7200 0.6131
3.8000 0.6478
3.8800 0.7659
3.9600 0.8740
4.0400 0.8930
4.1200 0.9740
4.2000 1.3073
4.2800 1.6508
4.3600 1.3390
4.4400 1.5560
4.5200 1.5653
4.6000 1.2954
4.6800 1.3310
4.7600 1.0466
4.8400 1.0030
4.9200 0.9976
5.0000 0.9137
5.0800 0.7587
5.1600 0.9233
5.2400 0.8716
5.3200 0.8071
5.4000 0.9027
5.4800 1.0215
5.5600 0.8938
5.6400 0.6976
5.7200 0.6317
5.8000 0.3816
5.8800 0.2769
5.9600 0.2450
6.0400 0.3697
6.1200 0.4356
6.2000 0.6169
6.2800 0.5461
6.3600 0.7368
6.4400 0.9180
6.5200 1.0286
6.6000 1.0338
6.6800 0.8288
6.7600 0.6427
6.8400 0.5115
6.9200 0.3316
7.0000 0.2309
7.0800 0.1389
7.1600 0.1146
7.2400 0.1245
7.3200 0.1056
7.4000 0.1152
7.4800 0.0894
7.5600 0.0875
7.6400 0.0447
7.7200 0.0110
7.8000 0.0358
7.8800 0.0771
7.9600 0.1133
