# r(Ang) g(r) at T=500K
0.0400 0.0000
0.1200 0.0000
0.2000 0.0000
0.2800 0.0000
0.3600 0.0000
0.4400 0.0000
0.5200 0.0000
0.6000 0.0000
0.6800 0.0000
0.7600 0.0000
0.8400 0.0000
0.9200 0.0000
1.0000 0.0000
1.0800 0.0000
1.1600 0.0000
1.2400 0.0000
1.3200 0.0000
1.4000 0.0000
1.4800 0.0000
1.5600 0.0000
1.6400 0.0000
1.7200 0.0000
1.8000 0.0000
1.8800 0.0000
1.9600 0.0000
2.0400 0.0000
2.1200 0.0000
2.2000 0.0449
2.2800 0.2929
2.3600 1.4451
2.4400 4.0558
2.5200 6.2688
2.6000 4.4731
2.6800 3.1197
2.7600 1.3993
2.8400 0.3776
2.9200 0.0510
3.0000 0.0242
3.0800 0.0229
3.1600 0.0218
3.2400 0.0207
3.3200 0.1776
3.4000 0.5646
3.4800 0.6108
3.5600 1.1501
3.6400 1.1493
3.7200 0.8961
3.8000 0.4972
3.8800 0.2168
3.9600 0.1110
4.0400 0.0533
4.1200 0.3076
4.2000 0.8633
4.2800 2.1971
4.3600 3.0327
4.4400 3.0900
4.5200 2.4704
4.6000 1.3982
4.6800 0.7450
4.7600 0.2208
4.8400 0.2879
4.9200 0.4673
5.0000 0.9311
5.0800 1.2814
5.1600 0.9887
5.2400 0.8399
5.3200 0.4381
5.4000 0.4327
5.4800 0.6303
5.5600 1.1049
5.6400 1.3405
5.7200 0.9907
5.8000 0.1423
5.8800 0.0252
5.9600 0.0490
6.0400 0.1849
6.1200 0.3485
6.2000 0.5150
6.2800 0.4799
6.3600 0.4787
6.4400 0.4196
6.5200 0.9161
6.6000 1.4134
6.6800 1.8722
6.7600 1.2616
6.8400 0.6092
6.9200 0.1499
7.0000 0.0178
7.0800 0.0043
7.1600 0.0000
7.2400 0.0083
7.3200 0.0203
7.4000 0.1271
7.4800 0.1828
7.5600 0.2170
7.6400 0.0708
7.7200 0.0000
7.8000 0.0000
7.8800 0.0000
7.9600 0.0000
