# r(Ang) g(r) at T=1400K
0.0400 0.0000
0.1200 0.0000
0.2000 0.0000
0.2800 0.0000
0.3600 0.0000
0.4400 0.0000
0.5200 0.0000
0.6000 0.0000
0.6800 0.0000
0.7600 0.0000
0.8400 0.0000
0.9200 0.0000
1.0000 0.0000
1.0800 0.0000
1.1600 0.0000
1.2400 0.0000
1.3200 0.0000
1.4000 0.0000
1.4800 0.0000
1.5600 0.0000
1.6400 0.0000
1.7200 0.0000
1.8000 0.0000
1.8800 0.0000
1.9600 0.0000
2.0400 0.0000
2.1200 0.2420
2.2000 0.7191
2.2800 1.5483
2.3600 2.5387
2.4400 3.6539
2.5200 3.2543
2.6000 3.2502
2.6800 2.3625
2.7600 1.7135
2.8400 0.8901
2.9200 0.8164
3.0000 0.3867
3.0800 0.2752
3.1600 0.1961
3.2400 0.2072
3.3200 0.5132
3.4000 0.4328
3.4800 0.6647
3.5600 0.5150
3.6400 0.7881
3.7200 0.5974
3.8000 0.7834
3.8800 0.5491
3.9600 0.4301
4.0400 0.8530
4.1200 0.7562
4.2000 1.2579
4.2800 1.7577
4.3600 1.8082
4.4400 1.9091
4.5200 1.9806
4.6000 1.5525
4.6800 1.1423
4.7600 0.8161
4.8400 0.8637
4.9200 0.7459
5.0000 0.8354
5.0800 0.7587
5.1600 0.8334
5.2400 0.8161
5.3200 0.8225
5.4000 0.7013
5.4800 0.9563
5.5600 1.1049
5.6400 0.8891
5.7200 0.6583
5.8000 0.3622
5.8800 0.1258
5.9600 0.2205
6.0400 0.1908
6.1200 0.3369
6.2000 0.4697
6.2800 0.6344
6.3600 0.8121
6.4400 0.8550
6.5200 0.9928
6.6000 1.0438
6.6800 1.1994
6.7600 0.8665
6.8400 0.6092
6.9200 0.2181
7.0000 0.1465
7.0800 0.0955
7.1600 0.0509
7.2400 0.0623
7.3200 0.0893
7.4000 0.1311
7.4800 0.1400
7.5600 0.1294
7.6400 0.0149
7.7200 0.0037
7.8000 0.0107
7.8800 0.0806
7.9600 0.0652
